frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.ttl,_ws.col.protocol,tcp.srcport,tcp.dstport,tcp.flags.str,udp.srcport,udp.dstport,icmp.type,icmp.code,frame.len
"2008","1759281117.577306839","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64417","389","··········S·",,,,,"78"
"2009","1759281117.577306922","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64416","3998","··········S·",,,,,"78"
"2010","1759281117.577307006","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64415","4001","··········S·",,,,,"78"
"2011","1759281117.577307089","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64414","1114","··········S·",,,,,"78"
"2012","1759281117.577315131","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","33","64418","·······A·R··",,,,,"54"
"2013","1759281117.577319589","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","389","64417","·······A·R··",,,,,"54"
"2014","1759281117.577323714","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3998","64416","·······A·R··",,,,,"54"
"2015","1759281117.577327756","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","4001","64415","·······A·R··",,,,,"54"
"2016","1759281117.577331797","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1114","64414","·······A·R··",,,,,"54"
"2017","1759281117.578080170","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64427","2126","····CE····S·",,,,,"78"
"2018","1759281117.578080378","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64428","999","····CE····S·",,,,,"78"
"2019","1759281117.578080461","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64429","3690","····CE····S·",,,,,"78"
"2020","1759281117.578099420","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2126","64427","·······A·R··",,,,,"54"
"2021","1759281117.578247252","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","999","64428","·······A·R··",,,,,"54"
"2022","1759281117.578257502","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3690","64429","·······A·R··",,,,,"54"
"2023","1759281117.578268586","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64430","6059","····CE····S·",,,,,"78"
"2024","1759281117.578268752","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64431","5901","····CE····S·",,,,,"78"
"2025","1759281117.578268836","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64432","32783","····CE····S·",,,,,"78"
"2026","1759281117.578268919","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64433","9","····CE····S·",,,,,"78"
"2027","1759281117.578279544","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6059","64430","·······A·R··",,,,,"54"
"2028","1759281117.578284586","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5901","64431","·······A·R··",,,,,"54"
"2029","1759281117.578288711","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","32783","64432","·······A·R··",,,,,"54"
"2030","1759281117.578292211","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","9","64433","·······A·R··",,,,,"54"
"2031","1759281117.578709667","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64434","2288","····CE····S·",,,,,"78"
"2032","1759281117.578709876","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64435","65000","····CE····S·",,,,,"78"
"2033","1759281117.578709959","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64436","1782","····CE····S·",,,,,"78"
"2034","1759281117.578710042","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64437","17877","····CE····S·",,,,,"78"
"2035","1759281117.578710126","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64438","254","····CE····S·",,,,,"78"
"2036","1759281117.578710209","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64439","1058","····CE····S·",,,,,"78"
"2037","1759281117.578728959","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2288","64434","·······A·R··",,,,,"54"
"2038","1759281117.578751792","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","65000","64435","·······A·R··",,,,,"54"
"2039","1759281117.578756292","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1782","64436","·······A·R··",,,,,"54"
"2040","1759281117.578760626","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","17877","64437","·······A·R··",,,,,"54"
"2041","1759281117.578764917","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","254","64438","·······A·R··",,,,,"54"
"2042","1759281117.578769084","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1058","64439","·······A·R··",,,,,"54"
"2043","1759281118.577945874","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64426","6543","··········S·",,,,,"78"
"2044","1759281118.578044499","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6543","64426","·······A·R··",,,,,"54"
"2045","1759281118.579065745","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64439","1058","··········S·",,,,,"78"
"2046","1759281118.579066579","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64438","254","··········S·",,,,,"78"
"2047","1759281118.579066704","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64437","17877","··········S·",,,,,"78"
"2048","1759281118.579066787","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64436","1782","··········S·",,,,,"78"
"2049","1759281118.579066870","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64435","65000","··········S·",,,,,"78"
"2050","1759281118.579066954","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64434","2288","··········S·",,,,,"78"
"2051","1759281118.579067037","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64433","9","··········S·",,,,,"78"
"2052","1759281118.579067120","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64432","32783","··········S·",,,,,"78"
"2053","1759281118.579110620","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1058","64439","·······A·R··",,,,,"54"
"2054","1759281118.579143537","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","254","64438","·······A·R··",,,,,"54"
"2055","1759281118.579151329","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","17877","64437","·······A·R··",,,,,"54"
"2056","1759281118.579155787","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1782","64436","·······A·R··",,,,,"54"
"2057","1759281118.579160703","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","65000","64435","·······A·R··",,,,,"54"
"2058","1759281118.579164370","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2288","64434","·······A·R··",,,,,"54"
"2059","1759281118.579168870","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","9","64433","·······A·R··",,,,,"54"
"2060","1759281118.579172245","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","32783","64432","·······A·R··",,,,,"54"
"2061","1759281118.579214078","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64431","5901","··········S·",,,,,"78"
"2062","1759281118.579214203","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64430","6059","··········S·",,,,,"78"
"2063","1759281118.579214287","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64440","5822","····CE····S·",,,,,"78"
"2064","1759281118.579214370","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64429","3690","··········S·",,,,,"78"
"2065","1759281118.579214453","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64428","999","··········S·",,,,,"78"
"2066","1759281118.579214537","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64427","2126","··········S·",,,,,"78"
"2067","1759281118.579224037","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5901","64431","·······A·R··",,,,,"54"
"2068","1759281118.579229620","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6059","64430","·······A·R··",,,,,"54"
"2069","1759281118.579234787","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5822","64440","·······A·R··",,,,,"54"
"2070","1759281118.579238995","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3690","64429","·······A·R··",,,,,"54"
"2071","1759281118.579243328","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","999","64428","·······A·R··",,,,,"54"
"2072","1759281118.579247203","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2126","64427","·······A·R··",,,,,"54"
"2073","1759281118.580507949","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64441","26214","····CE····S·",,,,,"78"
"2074","1759281118.580532074","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","26214","64441","·······A·R··",,,,,"54"
"2075","1759281118.580821448","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64442","49158","····CE····S·",,,,,"78"
"2076","1759281118.580821698","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64443","1040","····CE····S·",,,,,"78"
"2077","1759281118.580821864","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64444","27352","····CE····S·",,,,,"78"
"2078","1759281118.580821948","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64445","5925","····CE····S·",,,,,"78"
"2079","1759281118.580842614","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","49158","64442","·······A·R··",,,,,"54"
"2080","1759281118.580850698","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1040","64443","·······A·R··",,,,,"54"
"2081","1759281118.580854989","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","27352","64444","·······A·R··",,,,,"54"
"2082","1759281118.580861198","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5925","64445","·······A·R··",,,,,"54"
"2083","1759281118.581085030","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64446","3689","····CE····S·",,,,,"78"
"2084","1759281118.581085197","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64447","9575","····CE····S·",,,,,"78"
"2085","1759281118.581085280","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64448","898","····CE····S·",,,,,"78"
"2086","1759281118.581103530","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3689","64446","·······A·R··",,,,,"54"
"2087","1759281118.581215488","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","9575","64447","·······A·R··",,,,,"54"
"2088","1759281118.581222738","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","898","64448","·······A·R··",,,,,"54"
"2089","1759281118.581231196","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64449","5440","····CE····S·",,,,,"78"
"2090","1759281118.581231363","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64450","4006","····CE····S·",,,,,"78"
"2091","1759281118.581231446","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64451","981","····CE····S·",,,,,"78"
"2092","1759281118.581322238","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5440","64449","·······A·R··",,,,,"54"
"2093","1759281118.581336196","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","4006","64450","·······A·R··",,,,,"54"
"2094","1759281118.581341696","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","981","64451","·······A·R··",,,,,"54"
"2095","1759281118.581349529","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64452","18040","····CE····S·",,,,,"78"
"2096","1759281118.581349696","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64453","1112","····CE····S·",,,,,"78"
"2097","1759281118.581349779","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64454","481","····CE····S·",,,,,"78"
"2098","1759281118.581359446","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","18040","64452","·······A·R··",,,,,"54"
"2099","1759281118.581364196","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1112","64453","·······A·R··",,,,,"54"
"2100","1759281118.581368071","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","481","64454","·······A·R··",,,,,"54"
"2101","1759281119.579325875","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64440","5822","··········S·",,,,,"78"
"2102","1759281119.579406708","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5822","64440","·······A·R··",,,,,"54"
"2103","1759281119.580434163","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64454","481","··········S·",,,,,"78"
"2104","1759281119.580434413","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64453","1112","··········S·",,,,,"78"
"2105","1759281119.580434538","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64452","18040","··········S·",,,,,"78"
"2106","1759281119.580434622","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64455","406","····CE····S·",,,,,"78"
"2107","1759281119.580434705","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64451","981","··········S·",,,,,"78"
"2108","1759281119.580434788","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64450","4006","··········S·",,,,,"78"
"2109","1759281119.580434872","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64449","5440","··········S·",,,,,"78"
"2110","1759281119.580434955","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64448","898","··········S·",,,,,"78"
"2111","1759281119.580473788","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","481","64454","·······A·R··",,,,,"54"
"2112","1759281119.580509580","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1112","64453","·······A·R··",,,,,"54"
"2113","1759281119.580514538","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","18040","64452","·······A·R··",,,,,"54"
"2114","1759281119.580519288","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","406","64455","·······A·R··",,,,,"54"
"2115","1759281119.580529330","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","981","64451","·······A·R··",,,,,"54"
"2116","1759281119.580534163","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","4006","64450","·······A·R··",,,,,"54"
"2117","1759281119.580538080","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5440","64449","·······A·R··",,,,,"54"
"2118","1759281119.580542705","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","898","64448","·······A·R··",,,,,"54"
"2119","1759281119.580556413","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64447","9575","··········S·",,,,,"78"
"2120","1759281119.580556538","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64446","3689","··········S·",,,,,"78"
"2121","1759281119.580556621","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64445","5925","··········S·",,,,,"78"
"2122","1759281119.580556705","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64444","27352","··········S·",,,,,"78"
"2123","1759281119.580556788","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64443","1040","··········S·",,,,,"78"
"2124","1759281119.580556871","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64442","49158","··········S·",,,,,"78"
"2125","1759281119.580556955","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64441","26214","··········S·",,,,,"78"
"2126","1759281119.580566288","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","9575","64447","·······A·R··",,,,,"54"
"2127","1759281119.580570746","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3689","64446","·······A·R··",,,,,"54"
"2128","1759281119.580574746","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5925","64445","·······A·R··",,,,,"54"
"2129","1759281119.580578871","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","27352","64444","·······A·R··",,,,,"54"
"2130","1759281119.580584621","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1040","64443","·······A·R··",,,,,"54"
"2131","1759281119.580588579","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","49158","64442","·······A·R··",,,,,"54"
"2132","1759281119.580592204","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","26214","64441","·······A·R··",,,,,"54"
"2133","1759281119.581336202","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64456","4444","····CE····S·",,,,,"78"
"2134","1759281119.581336410","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64457","3221","····CE····S·",,,,,"78"
